Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Nonmonotonic Change in the Tunnel Conductivity of an MIS Structure with a Two-Layer Insulator with an Increase in Its Thickness (by the Example of the Metal/SiO2/CaF2/Si System)","Technical Physics Letters","","44","12","10.1134/S1063785018120441","Yu. Yu. IllarionovA. G. BanshchikovN. S. SokolovS. WachterM. I. Vexler","2018","http://link.springer.com/article/10.1134/S1063785018120441","Article"
"The (p, q, r, l) model for stochastic demand under Intuitionistic fuzzy aggregation with Bonferroni mean","Journal of Intelligent Manufacturing","","29","8","10.1007/s10845-016-1213-2","Sujit Kumar DeShib Sankar Sana","2018","http://link.springer.com/article/10.1007/s10845-016-1213-2","Article"
"Selecting most efficient information system projects in presence of user subjective opinions: a DEA approach","Central European Journal of Operations Research","","26","4","10.1007/s10100-018-0549-4","Mehdi TolooSoroosh NalchigarBabak Sohrabi","2018","http://link.springer.com/article/10.1007/s10100-018-0549-4","Article"
"Seaport-performance tools: an analysis of the international literature","Maritime Economics & Logistics","","20","4","10.1057/s41278-017-0083-7","Leonardo EnsslinVinicius DezemAdemar DutraSandra Rolim EnsslinKarine Somensi","2018","http://link.springer.com/article/10.1057/s41278-017-0083-7","Article"
"A study on the collaborative management method of product design cycle knowledge","Multimedia Tools and Applications","","77","21","10.1007/s11042-018-6024-3","Wen-qiang LiYan Li","2018","http://link.springer.com/article/10.1007/s11042-018-6024-3","Article"
"Preparation, characterization, and properties of graphene oxide/urushiol-formaldehyde polymer composite coating","Journal of Coatings Technology and Research","","15","6","10.1007/s11998-018-0084-1","Lei ZhangHaitang WuMing WeiZeyu ZhengDinh Duy VuThi Tuyet Xuan BuiXiaohua Huang","2018","http://link.springer.com/article/10.1007/s11998-018-0084-1","Article"
"Selection of Sustainable Technology for VOC Abatement in an Industry: An Integrated AHP–QFD Approach","Journal of The Institution of Engineers (India): Series A","","99","3","10.1007/s40030-018-0294-7","Alok Kumar GuptaBharat A. Modi","2018","http://link.springer.com/article/10.1007/s40030-018-0294-7","Article"
"Establishing the relationship matrix in QFD based on fuzzy regression models with optimized h values","Soft Computing","","22","17","10.1007/s00500-017-2533-7","Yuanyuan LiuYulin HanJian ZhouYizeng ChenShuya Zhong","2018","http://link.springer.com/article/10.1007/s00500-017-2533-7","Article"
"Using matrices of specifications, factors and concepts to assist design-engineering students","International Journal of Technology and Design Education","","28","3","10.1007/s10798-017-9403-6","J. L. SantolayaA. BiedermannA. Serrano","2018","http://link.springer.com/article/10.1007/s10798-017-9403-6","Article"
"Special issue on optimization with uncertain information: a perspective of soft computing","Soft Computing","","22","17","10.1007/s00500-018-3338-z","Yaodong NiKai YaoXiangfeng Yang","2018","http://link.springer.com/article/10.1007/s00500-018-3338-z","Article"
"An integrated ANP-VIKOR methodology for sustainable supplier selection with interval type-2 fuzzy sets","Granular Computing","","3","3","10.1007/s41066-017-0071-4","Kuan LiuYanwu LiuJindong Qin","2018","http://link.springer.com/article/10.1007/s41066-017-0071-4","Article"
"A simple and flexible modification of Grünwald–Letnikov fractional derivative in image processing","Mathematical Sciences","","12","3","10.1007/s40096-018-0260-6","H. JalalinejadA. TavakoliF. Zarmehi","2018","http://link.springer.com/article/10.1007/s40096-018-0260-6","Article"
"Criteria evaluation for pricing decisions in strategic marketing management using an intuitionistic cognitive map approach","Soft Computing","","22","15","10.1007/s00500-018-3219-5","Elif DoguY. Esra Albayrak","2018","http://link.springer.com/article/10.1007/s00500-018-3219-5","Article"
"Making Decisions in a Sustainable Development Context: A State-of-the-Art Survey and Proposal of a Multi-period Single Synthesizing Criterion Approach","Computational Economics","","52","2","10.1007/s10614-017-9677-5","Anissa FriniSarah Benamor","2018","http://link.springer.com/article/10.1007/s10614-017-9677-5","Article"
"Sustainable supplier evaluation and selection with a novel two-stage DEA model in the presence of uncontrollable inputs and undesirable outputs: a plastic case study","The International Journal of Advanced Manufacturing Technology","","97","5 - 8","10.1007/s00170-018-2138-z","Navid ZarbakhshniaTina Jamali Jaghdani","2018","http://link.springer.com/article/10.1007/s00170-018-2138-z","Article"
"A rapid Kano-based approach to identify optimal user segments","Research in Engineering Design","","29","3","10.1007/s00163-018-0282-y","Reynir Smari AtlasonArnaldur Smari StefanssonMiriam WietzDavide Giacalone","2018","http://link.springer.com/article/10.1007/s00163-018-0282-y","Article"
"Product-service system (PSS) complexity metrics within mass customization and Industry 4.0 environment","The International Journal of Advanced Manufacturing Technology","","97","1 - 4","10.1007/s00170-018-1903-3","Dimitris MourtzisSophia FotiaNikoletta BoliPietro Pittaro","2018","http://link.springer.com/article/10.1007/s00170-018-1903-3","Article"
"Preparation in presence of urushiol and properties of acrylate latex with interparticle bridges","Journal of Coatings Technology and Research","","15","4","10.1007/s11998-017-0023-6","Jianhong YangQin ShenFengqin ShenJun CaiWanghui LiuMing Zhou","2018","http://link.springer.com/article/10.1007/s11998-017-0023-6","Article"
"A Quality Function Deployment-Based Expert System for Cotton Fibre Selection","Journal of The Institution of Engineers (India): Series E","","99","1","10.1007/s40034-018-0111-x","Shankar ChakrabortyKanika Prasad","2018","http://link.springer.com/article/10.1007/s40034-018-0111-x","Article"
"An approach for requirements prioritization based on tensor decomposition","Requirements Engineering","","23","2","10.1007/s00766-016-0262-6","Negin MisaghianHomayun Motameni","2018","http://link.springer.com/article/10.1007/s00766-016-0262-6","Article"
"Stakeholder requirements for building energy efficiency in mass housing delivery: the House of Quality approach","Environment, Development and Sustainability","","20","3","10.1007/s10668-017-9930-z","E. AdinyiraT. E. KwofieF. Quarcoo","2018","http://link.springer.com/article/10.1007/s10668-017-9930-z","Article"
"Symmetry theories for canonicalized equations of constrained Hamiltonian system","Nonlinear Dynamics","","92","4","10.1007/s11071-018-4173-6","Shan CaoJing-Li Fu","2018","http://link.springer.com/article/10.1007/s11071-018-4173-6","Article"
"Decision Maker Priority Index and Degree of Vagueness Coupled Decision Making Method: A Synergistic Approach","International Journal of Fuzzy Systems","","20","5","10.1007/s40815-017-0440-9","Syed Abou Iltaf HussainUttam Kumar MandalSankar Prasad Mondal","2018","http://link.springer.com/article/10.1007/s40815-017-0440-9","Article"
"Personalization for Massive Product Innovation Using Open Architecture","Chinese Journal of Mechanical Engineering","","31","1","10.1186/s10033-018-0239-0","Qing-Jin PengYun-Hui LiuJian ZhangPei-Hua Gu","2018","http://link.springer.com/article/10.1186/s10033-018-0239-0","Article"
"Augmented Reality for virtual user manual","International Journal on Interactive Design and Manufacturing (IJIDeM)","","12","2","10.1007/s12008-017-0451-7","Raffaele De AmicisAlessandro CerutiDaniela FranciaLeonardo FrizzieroBruno Simões","2018","http://link.springer.com/article/10.1007/s12008-017-0451-7","Article"
"GLSM realizations of maps and intersections of Grassmannians and Pfaffians","Journal of High Energy Physics","","2018","4","10.1007/JHEP04(2018)119","Andrei CăldăraruJohanna KnappEric Sharpe","2018","http://link.springer.com/article/10.1007/JHEP04%282018%29119","Article"
"Mechanically interlocked functionalization of monoclonal antibodies","Nature Communications","","9","1","10.1038/s41467-018-03976-5","Krzysztof P. BzymekJames W. PuckettCindy ZerJun XieYuelong MaJeremy D. KingLeah H. GoodsteinKendra N. AveryDavid ColcherGagandeep SinghDavid A. HorneJohn C. Williams","2018","http://link.springer.com/article/10.1038/s41467-018-03976-5","Article"
"A bi-objective model for a multi-echelon supply chain design considering efficiency and customer satisfaction: a case study in plastic parts industry","The International Journal of Advanced Manufacturing Technology","","95","9 - 12","10.1007/s00170-017-1437-0","Seyed Babak Ebrahimi","2018","http://link.springer.com/article/10.1007/s00170-017-1437-0","Article"
"Optimization of a supply portfolio in the context of supply chain risk management: literature review","Journal of Intelligent Manufacturing","","29","4","10.1007/s10845-015-1128-3","Faiza HamdiAhmed GhorbelFaouzi MasmoudiLionel Dupont","2018","http://link.springer.com/article/10.1007/s10845-015-1128-3","Article"
"A failure analysis method for designing highly reliable product-service systems","Research in Engineering Design","","29","2","10.1007/s00163-017-0261-8","Koji KimitaTomohiko SakaoYoshiki Shimomura","2018","http://link.springer.com/article/10.1007/s00163-017-0261-8","Article"
"A conceptual framework for quality healthcare accessibility: a scalable approach for big data technologies","Information Systems Frontiers","","20","2","10.1007/s10796-016-9726-y","Miloslava PlachkinovaAu VoRahul BhaskarBrian Hilton","2018","http://link.springer.com/article/10.1007/s10796-016-9726-y","Article"
"Technical attributes ratings in fuzzy QFD by integrating interval-valued intuitionistic fuzzy sets and Choquet integral","Soft Computing","","22","6","10.1007/s00500-016-2464-8","Liying YuLinyu WangYuhang Bao","2018","http://link.springer.com/article/10.1007/s00500-016-2464-8","Article"
"Strategies for Mitigating Supply-Side Barriers in the Apparel Supply Chain: A Study on the Apparel Industry of Bangladesh","Global Journal of Flexible Systems Management","","19","1","10.1007/s40171-017-0180-6","Md. Maruf Hossan ChowdhuryNusrat Jusy UmmeMd. Nuruzzaman","2018","http://link.springer.com/article/10.1007/s40171-017-0180-6","Article"
"Comprehensive assessment for motor and visually impaired people using a hierarchical model","Universal Access in the Information Society","","17","1","10.1007/s10209-017-0523-2","Awais Ahmad KhanGhassan Ali KbarNaveed Ahmad","2018","http://link.springer.com/article/10.1007/s10209-017-0523-2","Article"
"Comparative Analysis of MCDM Techniques for EDM of SiC/A359 Composite","Arabian Journal for Science and Engineering","","43","3","10.1007/s13369-017-2726-5","Sarabjeet Singh SidhuMorteza Yazdani","2018","http://link.springer.com/article/10.1007/s13369-017-2726-5","Article"
"Development of Strategic Value Chain Framework for Indian Car Manufacturing Industry","Global Journal of Flexible Systems Management","","19","1","10.1007/s40171-017-0179-z","Yugal NauhriaMakarand S. KulkarniSunil Pandey","2018","http://link.springer.com/article/10.1007/s40171-017-0179-z","Article"
"Approach to service design based on customer behavior data: a case study on eco-driving service design using bus drivers’ behavior data","Service Business","","12","1","10.1007/s11628-017-0343-8","Min-Jun KimChie-Hyeon LimChang-Ho LeeKwang-Jae KimYongsung ParkSeunghwan Choi","2018","http://link.springer.com/article/10.1007/s11628-017-0343-8","Article"
"Green Supplier Evaluation by Using the Integrated Fuzzy AHP Model and Fuzzy Copras","Process Integration and Optimization for Sustainability","","2","1","10.1007/s41660-017-0027-9","Sasan Torabzadeh Khorasani","2018","http://link.springer.com/article/10.1007/s41660-017-0027-9","Article"
"Research on a configurable method for fault diagnosis knowledge of machine tools and its application","The International Journal of Advanced Manufacturing Technology","","95","1 - 4","10.1007/s00170-017-1268-z","Qiang ZhouPing YanHuayi LiuYang XinYanzhi Chen","2018","http://link.springer.com/article/10.1007/s00170-017-1268-z","Article"
"Empirical research in requirements engineering: trends and opportunities","Requirements Engineering","","23","1","10.1007/s00766-016-0258-2","Talat AmbreenNaveed IkramMuhammad UsmanMahmood Niazi","2018","http://link.springer.com/article/10.1007/s00766-016-0258-2","Article"
"Search for long distance correlations between extensive air showers detected by the EEE network","The European Physical Journal Plus","","133","2","10.1140/epjp/i2018-11898-x","M. AbbresciaL. BaldiniR. Baldini FerroliG. BatignaniM. BattaglieriS. BoiE. BossiniF. CarnesecchiA. ChiavassaC. CicaloL. CifarelliF. CoccettiE. CocciaD. De GruttolaS. De PasqualeF. L. Fabbri","2018","http://link.springer.com/article/10.1140/epjp/i2018-11898-x","Article"
